time_s,err_mag,err_x,err_y,err_z
51.411,0.873334,0.430358,0.052867,-0.758096
51.511,0.860401,0.413835,0.030769,-0.753713
51.611,0.848182,0.396682,0.00893,-0.749651
51.711,0.838838,0.382778,-0.008285,-0.746365
51.81,0.825634,0.361593,-0.033568,-0.741482
51.911,0.815332,0.343794,-0.053579,-0.737361
52.011,0.805635,0.325916,-0.072286,-0.733213
52.112,0.796184,0.307775,-0.08919,-0.728855
52.212,0.786935,0.289449,-0.104161,-0.724319
52.314,0.778072,0.270941,-0.116914,-0.719944
52.416,0.769206,0.252354,-0.127064,-0.715437
52.512,0.760535,0.233721,-0.134494,-0.711125
52.612,0.751832,0.215304,-0.139085,-0.706789
52.717,0.741996,0.195126,-0.140499,-0.701958
52.811,0.73389,0.178892,-0.139039,-0.698041
52.911,0.724335,0.160964,-0.134197,-0.693357
53.011,0.714539,0.143294,-0.126473,-0.688503
53.111,0.704613,0.125906,-0.115972,-0.683504
53.211,0.695542,0.108454,-0.103076,-0.679258
53.313,0.68693,0.091252,-0.087977,-0.675134
53.413,0.678584,0.074147,-0.07092,-0.670782
53.516,0.670653,0.057163,-0.052512,-0.666146
53.612,0.663748,0.039962,-0.033224,-0.66171
53.718,0.65669,0.021364,-0.011945,-0.656234
53.821,0.650703,0.005224,0.006533,-0.650649
53.917,0.64526,-0.010098,0.023816,-0.644741
54.02,0.640849,-0.024235,0.039617,-0.639164
54.123,0.637466,-0.036893,0.053991,-0.634103
54.222,0.633908,-0.047199,0.066688,-0.628621
54.321,0.630647,-0.056003,0.077608,-0.623343
54.422,0.626913,-0.062292,0.086373,-0.617802
54.521,0.622761,-0.065822,0.092466,-0.612331
54.621,0.61868,-0.066389,0.095675,-0.607622
54.721,0.614289,-0.063903,0.096021,-0.603364
54.822,0.60962,-0.058472,0.093604,-0.599547
54.918,0.604414,-0.05029,0.088692,-0.595752
55.022,0.598814,-0.039856,0.081454,-0.591908
55.118,0.592746,-0.027225,0.071988,-0.587728
55.219,0.587266,-0.014404,0.061906,-0.583816
55.321,0.580722,0.002565,0.04813,-0.578718
55.419,0.575413,0.018639,0.034673,-0.574065
55.52,0.571006,0.03426,0.020925,-0.569593
55.621,0.567522,0.04885,0.007197,-0.56537
55.721,0.564658,0.062207,-0.006043,-0.561188
55.821,0.562221,0.073827,-0.018776,-0.557036
55.923,0.559692,0.083538,-0.030515,-0.552581
56.022,0.557228,0.090506,-0.040965,-0.548301
56.121,0.554447,0.094745,-0.049815,-0.544016
56.224,0.550864,0.096168,-0.056358,-0.539468
56.321,0.546839,0.094392,-0.06068,-0.535201
56.421,0.542222,0.089745,-0.062334,-0.531098
56.522,0.537206,0.082296,-0.06177,-0.527259
56.631,0.530623,0.071541,-0.058745,-0.522486
56.725,0.524404,0.061091,-0.05452,-0.517972
56.835,0.516267,0.046595,-0.04785,-0.511929
56.922,0.509562,0.033833,-0.041315,-0.506756
57.025,0.502566,0.018925,-0.033225,-0.501109
57.131,0.49535,0.001982,-0.023747,-0.494776
57.229,1.485255,0.986799,0.985351,0.511169
57.332,1.484041,0.972372,0.994644,0.517255
57.427,1.482476,0.958529,1.00358,0.521328
57.531,1.479945,0.945227,1.011608,0.522908
57.626,1.476234,0.933332,1.017632,0.522097
57.728,1.469412,0.918604,1.022804,0.518853
57.827,1.460795,0.905299,1.024631,0.514281
57.996,1.451424,0.894041,1.023714,0.509246
58.03,1.438004,0.881466,1.019167,0.502168
58.295,1.426828,0.873296,1.013304,0.496395
58.304,1.396663,0.858105,0.991136,0.481637
58.399,1.382501,0.853173,0.978555,0.475219
58.504,1.359716,0.847097,0.956193,0.465778
58.616,1.339658,0.843246,0.934804,0.457996
58.702,1.319169,0.840394,0.911331,0.451022
58.799,1.2982,0.838382,0.886113,0.444121
59.017,1.2662,0.83643,0.845717,0.434062
59.021,1.251364,0.835763,0.82631,0.42968
59.123,1.230445,0.834964,0.798204,0.423911
59.221,1.20946,0.833973,0.769492,0.418527
59.345,1.190911,0.833182,0.74348,0.4139
59.43,1.16823,0.832055,0.711408,0.407855
59.63,1.140002,0.83042,0.670446,0.400637
59.639,1.124239,0.829498,0.646956,0.396603
59.782,1.104916,0.828217,0.617562,0.391807
59.842,1.086079,0.826884,0.58812,0.387227
59.952,1.069598,0.825536,0.561822,0.383256
60.041,1.049911,0.823406,0.53003,0.37866
60.248,1.034569,0.821346,0.504589,0.37565
60.252,1.014645,0.817512,0.471626,0.372489
60.352,0.998371,0.813063,0.445406,0.370523
60.451,0.982628,0.807771,0.420444,0.369175
60.554,0.966995,0.80133,0.39694,0.367951
60.658,0.949893,0.793176,0.372501,0.366621
60.785,0.935633,0.785413,0.353753,0.365231
60.86,0.917892,0.774758,0.332142,0.363259
60.953,0.902782,0.764784,0.315685,0.3612
61.065,0.883864,0.751376,0.296809,0.358543
61.16,0.867831,0.739254,0.282587,0.35606
61.259,0.847798,0.723385,0.266587,0.352714
61.385,0.828886,0.707821,0.253462,0.348997
61.462,0.809374,0.691302,0.24164,0.34467
61.567,0.789483,0.674166,0.230726,0.339925
61.684,0.764919,0.652654,0.218361,0.333861
61.759,0.748211,0.637978,0.21042,0.329434
61.861,0.727392,0.619517,0.200977,0.323892
61.957,0.706576,0.60087,0.191949,0.31837
62.058,0.685735,0.582051,0.183276,0.312825
62.168,0.664979,0.562951,0.174982,0.307677
62.261,0.644351,0.543741,0.166969,0.302747
62.361,0.623948,0.52446,0.159435,0.298049
62.461,0.603604,0.505154,0.152195,0.293246
62.583,0.582179,0.483878,0.145146,0.289356
62.657,0.563872,0.466859,0.13889,0.284084
62.76,0.542779,0.446803,0.131862,0.278548
62.879,0.521362,0.424922,0.124152,0.275401
62.964,0.503695,0.407607,0.116912,0.271839
63.061,0.486862,0.391255,0.108974,0.268475
63.18,2.608391,-1.627997,-1.900476,-0.735883
63.259,2.629109,-1.647216,-1.910584,-0.740651
63.36,2.648703,-1.665252,-1.920431,-0.744654
63.46,2.6656,-1.681593,-1.928904,-0.74632
63.561,2.678013,-1.695136,-1.934689,-0.74515
63.66,2.68534,-1.705758,-1.936639,-0.742206
63.761,2.687434,-1.713137,-1.93471,-0.737806
63.861,2.684831,-1.717542,-1.929147,-0.73264
63.96,2.678318,-1.719378,-1.920402,-0.727451
64.095,2.666564,-1.718211,-1.907456,-0.721058
